________________________________________________________________________________
Frame3DD version: 20140514+               http://frame3dd.sf.net/
GPL Copyright (C) 1992-2015, Henri P. Gavin 
Frame3DD is distributed in the hope that it will be useful but with no warranty.
For details see the GNU Public Licence: http://www.fsf.org/copyleft/gpl.html
________________________________________________________________________________

Ponte de palitos - Frame3DD linear estabilizado (N mm tonne) 
Mon May 04 19:36:11 2026
________________________________________________________________________________
In 2D problems the Y-axis is vertical.  In 3D problems the Z-axis is vertical.
________________________________________________________________________________
   60 NODES              4 FIXED NODES      234 FRAME ELEMENTS   1 LOAD CASES   
________________________________________________________________________________
N O D E   D A T A                                           R E S T R A I N T S
  Node       X              Y              Z         radius  Fx Fy Fz Mx My Mz
    1    -100.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
    2    -100.000000     -90.000000     100.000000    0.000   0  0  0  0  0  0
    3    -100.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
    4    -100.000000      90.000000     100.000000    0.000   0  0  0  0  0  0
    5       0.000000     -90.000000       0.000000    0.000   0  0  1  1  1  1
    6       0.000000     -90.000000     100.000000    0.000   0  0  0  0  0  0
    7       0.000000      90.000000       0.000000    0.000   0  0  1  1  1  1
    8       0.000000      90.000000     100.000000    0.000   0  0  0  0  0  0
    9     100.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   10     100.000000     -90.000000     150.000000    0.000   0  0  0  0  0  0
   11     100.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   12     100.000000      90.000000     150.000000    0.000   0  0  0  0  0  0
   13     200.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   14     200.000000     -90.000000     200.000000    0.000   0  0  0  0  0  0
   15     200.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   16     200.000000      90.000000     200.000000    0.000   0  0  0  0  0  0
   17     300.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   18     300.000000     -90.000000     250.000000    0.000   0  0  0  0  0  0
   19     300.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   20     300.000000      90.000000     250.000000    0.000   0  0  0  0  0  0
   21     400.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   22     400.000000     -90.000000     300.000000    0.000   0  0  0  0  0  0
   23     400.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   24     400.000000      90.000000     300.000000    0.000   0  0  0  0  0  0
   25     500.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   26     500.000000     -90.000000     300.000000    0.000   0  0  0  0  0  0
   27     500.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   28     500.000000      90.000000     300.000000    0.000   0  0  0  0  0  0
   29     600.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   30     600.000000     -90.000000     300.000000    0.000   0  0  0  0  0  0
   31     600.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   32     600.000000      90.000000     300.000000    0.000   0  0  0  0  0  0
   33     700.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   34     700.000000     -90.000000     300.000000    0.000   0  0  0  0  0  0
   35     700.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   36     700.000000      90.000000     300.000000    0.000   0  0  0  0  0  0
   37     800.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   38     800.000000     -90.000000     300.000000    0.000   0  0  0  0  0  0
   39     800.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   40     800.000000      90.000000     300.000000    0.000   0  0  0  0  0  0
   41     900.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   42     900.000000     -90.000000     250.000000    0.000   0  0  0  0  0  0
   43     900.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   44     900.000000      90.000000     250.000000    0.000   0  0  0  0  0  0
   45    1000.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   46    1000.000000     -90.000000     200.000000    0.000   0  0  0  0  0  0
   47    1000.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   48    1000.000000      90.000000     200.000000    0.000   0  0  0  0  0  0
   49    1100.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   50    1100.000000     -90.000000     150.000000    0.000   0  0  0  0  0  0
   51    1100.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   52    1100.000000      90.000000     150.000000    0.000   0  0  0  0  0  0
   53    1200.000000     -90.000000       0.000000    0.000   0  0  1  1  1  1
   54    1200.000000     -90.000000     100.000000    0.000   0  0  0  0  0  0
   55    1200.000000      90.000000       0.000000    0.000   0  0  1  1  1  1
   56    1200.000000      90.000000     100.000000    0.000   0  0  0  0  0  0
   57    1300.000000     -90.000000       0.000000    0.000   0  0  0  0  0  0
   58    1300.000000     -90.000000     100.000000    0.000   0  0  0  0  0  0
   59    1300.000000      90.000000       0.000000    0.000   0  0  0  0  0  0
   60    1300.000000      90.000000     100.000000    0.000   0  0  0  0  0  0
F R A M E   E L E M E N T   D A T A					(local)
  Elmnt  J1    J2     Ax   Asy   Asz    Jxx     Iyy     Izz       E       G roll  density
    1     1     5   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
    2     2     6   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
    3     5     9   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
    4     6    10   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
    5     9    13   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
    6    10    14   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
    7    13    17   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
    8    14    18   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
    9    17    21   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   10    18    22   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   11    21    25   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   12    22    26   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   13    25    29   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   14    26    30   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   15    29    33   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   16    30    34   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   17    33    37   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   18    34    38   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   19    37    41   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   20    38    42   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   21    41    45   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   22    42    46   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   23    45    49   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   24    46    50   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   25    49    53   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   26    50    54   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   27    53    57   42.0  42.0  42.0  104.1   126.0   171.5   6000.0   500.0   0 1.11e-009
   28    54    58   52.5  52.5  52.5 1348.6  1824.2  2028.8   6000.0   500.0   0 1.11e-009
   29     1     2   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   30     5     6   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   31     9    10   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   32    13    14   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   33    17    18   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   34    21    22   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   35    25    26   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   36    29    30   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   37    33    34   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   38    37    38   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   39    41    42   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   40    45    46   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   41    49    50   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   42    53    54   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   43    57    58   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   44     2     5   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   45     6     9   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   46    10    13   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   47    14    17   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   48    18    21   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   49    22    25   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
   50    26    29   31.5  31.5  31.5   63.6    53.2   128.6   6000.0   500.0   0 1.11e-009
